Smart Contract, Total Opcodes, Total Jumps, Solved Jumps, Definitely unreachable jumps, Maybe unreachable jumps, Total solved Jumps, Unsound jumps, Maybe unsound jumps, % Total Solved, Time (millis), Time lost to get Storage, Actual time, Notes 
0xc4772Be15F0483672CD5f16CA06456c46908B61c, 2105, 107, 103, 4, 0, 107, 0, 0, 1.0, 1291, 0, 1291, {"definitely_unreachable_jumps":4,"time_lost_to_get_storage":0,"address":"0xc4772Be15F0483672CD5f16CA06456c46908B61c","current_thread":"pool-2-thread-4","jumps":107,"maybe_unreachable_jumps":0,"actual_time":1291,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":1291,"opcodes":2105,"resolved_jumps":107}
0xfdf37696ba7b6f96efda6109fab72a1351c2e33a, 2249, 151, 144, 7, 0, 151, 0, 0, 1.0, 981, 0, 981, {"definitely_unreachable_jumps":7,"time_lost_to_get_storage":0,"address":"0xfdf37696ba7b6f96efda6109fab72a1351c2e33a","current_thread":"pool-2-thread-1","jumps":151,"maybe_unreachable_jumps":0,"actual_time":981,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":981,"opcodes":2249,"resolved_jumps":151}
0x2cfC31b4e1E838453c22675F46bB248AC9DDD439, 2968, 275, 238, 37, 0, 275, 0, 0, 1.0, 2239, 0, 2239, {"definitely_unreachable_jumps":37,"time_lost_to_get_storage":0,"address":"0x2cfC31b4e1E838453c22675F46bB248AC9DDD439","current_thread":"pool-2-thread-5","jumps":275,"maybe_unreachable_jumps":0,"actual_time":2239,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":2239,"opcodes":2968,"resolved_jumps":275}
0xd5a14d1846de1ad342853b79d1b5ef344c4973ef, 1508, 107, 103, 4, 0, 107, 0, 0, 1.0, 899, 0, 899, {"definitely_unreachable_jumps":4,"time_lost_to_get_storage":0,"address":"0xd5a14d1846de1ad342853b79d1b5ef344c4973ef","current_thread":"pool-2-thread-2","jumps":107,"maybe_unreachable_jumps":0,"actual_time":899,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":899,"opcodes":1508,"resolved_jumps":107}
0xb663945fc96656ad9f5b7ad1561182aca7071592, 1592, 108, 105, 3, 0, 108, 0, 0, 1.0, 971, 0, 971, {"definitely_unreachable_jumps":3,"time_lost_to_get_storage":0,"address":"0xb663945fc96656ad9f5b7ad1561182aca7071592","current_thread":"pool-2-thread-1","jumps":108,"maybe_unreachable_jumps":0,"actual_time":971,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":971,"opcodes":1592,"resolved_jumps":108}
0x7f212c237699f3244da5ac025e12bcbf00d09357, 1335, 94, 89, 5, 0, 94, 0, 0, 1.0, 686, 0, 686, {"definitely_unreachable_jumps":5,"time_lost_to_get_storage":0,"address":"0x7f212c237699f3244da5ac025e12bcbf00d09357","current_thread":"pool-2-thread-2","jumps":94,"maybe_unreachable_jumps":0,"actual_time":686,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":686,"opcodes":1335,"resolved_jumps":94}
0x3f121b9a6bc33b6c9f711ccbcaac67459c875641, 1510, 107, 103, 4, 0, 107, 0, 0, 1.0, 1123, 0, 1123, {"definitely_unreachable_jumps":4,"time_lost_to_get_storage":0,"address":"0x3f121b9a6bc33b6c9f711ccbcaac67459c875641","current_thread":"pool-2-thread-4","jumps":107,"maybe_unreachable_jumps":0,"actual_time":1123,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":1123,"opcodes":1510,"resolved_jumps":107}
0x9248679610d7a502a069948278160c88239f123b, 1517, 107, 103, 4, 0, 107, 0, 0, 1.0, 1024, 0, 1024, {"definitely_unreachable_jumps":4,"time_lost_to_get_storage":0,"address":"0x9248679610d7a502a069948278160c88239f123b","current_thread":"pool-2-thread-5","jumps":107,"maybe_unreachable_jumps":0,"actual_time":1024,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":1024,"opcodes":1517,"resolved_jumps":107}
0x7699B9ACb26b9d05bd9091e14B28Ba57C1F0F5E8, 2526, 115, 105, 10, 0, 115, 0, 0, 1.0, 1627, 0, 1627, {"definitely_unreachable_jumps":10,"time_lost_to_get_storage":0,"address":"0x7699B9ACb26b9d05bd9091e14B28Ba57C1F0F5E8","current_thread":"pool-2-thread-6","jumps":115,"maybe_unreachable_jumps":0,"actual_time":1627,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":1627,"opcodes":2526,"resolved_jumps":115}
0xcc0eab15b35cf04b57db2bb1f9237cd782115bdc, 2797, 218, 200, 18, 0, 218, 0, 0, 1.0, 1496, 0, 1496, {"definitely_unreachable_jumps":18,"time_lost_to_get_storage":0,"address":"0xcc0eab15b35cf04b57db2bb1f9237cd782115bdc","current_thread":"pool-2-thread-3","jumps":218,"maybe_unreachable_jumps":0,"actual_time":1496,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":1496,"opcodes":2797,"resolved_jumps":218}
0xb2695d83b8fdd7d7b20e54318e8bda89e97e2391, 1021, 84, 78, 6, 0, 84, 0, 0, 1.0, 151, 0, 151, {"definitely_unreachable_jumps":6,"time_lost_to_get_storage":0,"address":"0xb2695d83b8fdd7d7b20e54318e8bda89e97e2391","current_thread":"pool-2-thread-4","jumps":84,"maybe_unreachable_jumps":0,"actual_time":151,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":151,"opcodes":1021,"resolved_jumps":84}
0x5b7279055048d435d70e86be71764de0a09e5b7f, 1488, 103, 99, 4, 0, 103, 0, 0, 1.0, 850, 0, 850, {"definitely_unreachable_jumps":4,"time_lost_to_get_storage":0,"address":"0x5b7279055048d435d70e86be71764de0a09e5b7f","current_thread":"pool-2-thread-1","jumps":103,"maybe_unreachable_jumps":0,"actual_time":850,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":850,"opcodes":1488,"resolved_jumps":103}
