Smart Contract, Total Opcodes, Total Jumps, Solved Jumps, Definitely unreachable jumps, Maybe unreachable jumps, Total solved Jumps, Unsound jumps, Maybe unsound jumps, % Total Solved, Time (millis), Notes 
0xdfde17c02795da1b5fb1b59abdbe175eb0eace43, 1534, 116, 113, 3, 0, 116, 0, 0, 1.0, 9355, ss: 17 sss: 32 
0xa8c084083a5be2d5a2cc54c501adb88bb47a652a, 1515, 108, 104, 4, 0, 108, 0, 0, 1.0, 4028, ss: 17 sss: 32 
0x1a5c1609fc86296df06535b8c670633ee0ad55af, 1513, 107, 104, 3, 0, 107, 0, 0, 1.0, 2119, ss: 17 sss: 32 
0xe824ee9cecd266c368f2e02bffd3c3821e6f88e1, 1528, 108, 104, 4, 0, 108, 0, 0, 1.0, 2235, ss: 17 sss: 32 
0xb71b367e4d4a610d7339b216339bb77d7414075a, 1531, 107, 104, 3, 0, 107, 0, 0, 1.0, 3114, ss: 17 sss: 32 
0x1cfe1d4C863f7832a1A5c2ACb43dFf08F74d680c, 1273, 102, 99, 3, 0, 102, 0, 0, 1.0, 3405, ss: 17 sss: 32 
0xce7a46f5255ddf16dbb9ed626e9015318ef0e3d8, 2164, 197, 175, 22, 0, 197, 0, 0, 1.0, 16087, ss: 17 sss: 32 
0xf720f4c2841b23cfb0058276a29a93c8b0650658, 1509, 107, 104, 3, 0, 107, 0, 0, 1.0, 3061, ss: 17 sss: 32 
0x04fabe1de8d972d3c4ce53d2dad8b73b86da8788, 1967, 184, 156, 28, 0, 184, 0, 0, 1.0, 10787, ss: 17 sss: 32 
0x69053ecdAfD06CF8813682Ee7F3ce807B3568118, 2845, 245, 205, 40, 0, 245, 0, 0, 1.0, 9544, ss: 17 sss: 32 
0xd5A8004Afd44A83e913f325f9b3C656977453704, 171, 8, 6, 2, 0, 8, 0, 0, 1.0, 35, ss: 17 sss: 32 
0x10ac3f60f0111e812f3274a1a51075be26ee39a1, 172, 11, 10, 1, 0, 11, 0, 0, 1.0, 250, ss: 17 sss: 32 
0x3ff20e394ddb252c9b295d503b931dbbfae314c5, 1665, 121, 119, 2, 0, 121, 0, 0, 1.0, 13871, ss: 17 sss: 32 
0xe3b07168cf4e33f1ba1bb8bacb801416aa21886b, 1604, 110, 109, 1, 0, 110, 0, 0, 1.0, 8181, ss: 17 sss: 32 
0x78791ee453093a33486a7a5c5e425f998f63a785, 1199, 85, 84, 1, 0, 85, 0, 0, 1.0, 5186, ss: 17 sss: 32 
0xa151e7a30b805d399106bef9ee6b4a463232b643, 1517, 107, 104, 3, 0, 107, 0, 0, 1.0, 5063, ss: 17 sss: 32 
0x67dc13caa15fac1630906b0764171fa4c0cf4f86, 1498, 110, 109, 1, 0, 110, 0, 0, 1.0, 11818, ss: 17 sss: 32 
0x62fb2cdaf98b4851920548e991e14445721ad952, 1486, 103, 100, 3, 0, 103, 0, 0, 1.0, 7405, ss: 17 sss: 32 
0x86b130298719F753808E96cA6540b684a2d21466, 72, 1, 1, 0, 0, 1, 0, 0, 1.0, 11, ss: 17 sss: 32 
0x74089e73a22e86a4be57043b9819f7b9c9793667, 1511, 107, 104, 3, 0, 107, 0, 0, 1.0, 2215, ss: 17 sss: 32 
0x442f16202bcae63bb469949c40d7cc40e11bea8a, 1513, 107, 104, 3, 0, 107, 0, 0, 1.0, 5334, ss: 17 sss: 32 
0x7494608b50d6f673e5114655b21e8299e68d5a47, 1235, 93, 91, 2, 0, 93, 0, 0, 1.0, 4290, ss: 17 sss: 32 
0x6aea5a7ce50fb7d6dd362bf34080adf08c9c4956, 1512, 107, 104, 3, 0, 107, 0, 0, 1.0, 2333, ss: 17 sss: 32 
0xde6e1F680C4816446C8D515989E2358636A38b04, 730, 52, 48, 4, 0, 52, 0, 0, 1.0, 237, ss: 17 sss: 32 
0x40e8cb1d4287dd6efc7eb9aa8c57061e98a1afa7, 1522, 108, 104, 4, 0, 108, 0, 0, 1.0, 2576, ss: 17 sss: 32 
0xf367f3694231ffe9ccbb4c54b1047a91df815a63, 1004, 84, 81, 3, 0, 84, 0, 0, 1.0, 9101, ss: 17 sss: 32 
0x09d1341849319F46A1feF75575C3bDa339649295, 1806, 125, 115, 10, 0, 125, 0, 0, 1.0, 3400, ss: 17 sss: 32 
0x71e454a66Df5c67a0C5AB61fc3c60953B6aeb67a, 1317, 87, 86, 1, 0, 87, 0, 0, 1.0, 7830, ss: 17 sss: 32 
0x8a83ff75acb48feaa1644eeabf5acebd71b60c80, 750, 88, 76, 12, 0, 88, 0, 0, 1.0, 582, ss: 17 sss: 32 
0xfc97a0eec83017fd3b17e8eaa67850d5c2a4148a, 1512, 108, 104, 4, 0, 108, 0, 0, 1.0, 2852, ss: 17 sss: 32 
0xacc309355c03205ab1bf6d84baa06b36f334d398, 1507, 107, 104, 3, 0, 107, 0, 0, 1.0, 4705, ss: 17 sss: 32 
0xce254c058294b26ed2ed74f5d6f32d2cc0eb305d, 1591, 110, 110, 0, 0, 110, 0, 0, 1.0, 18801, ss: 17 sss: 32 
0x85d21114cd497af5f12c168dadd9a27f39661f4f, 1622, 115, 113, 2, 0, 115, 0, 0, 1.0, 17078, ss: 17 sss: 32 
0xC0A152d0c78D335257F4cCd474213a702096d911, 1775, 146, 136, 10, 0, 146, 0, 1, 1.0, 2879, ss: 17 sss: 32 
0xfaf000C2d33C1Cf357bf6F2d61B18Af0b76F90E8, 2325, 205, 178, 27, 0, 205, 0, 0, 1.0, 4829, ss: 17 sss: 32 
0xb850e6a3349d6f0de9647b5c3debf32fd0b92dc6, 2945, 275, 235, 40, 0, 275, 0, 0, 1.0, 21361, ss: 17 sss: 32 
0x7c21c4bbd63d05fa9f788e38d14e18fc52e9557b, 361, 45, 42, 3, 0, 45, 0, 0, 1.0, 245, ss: 17 sss: 32 
0x0ae84bdf27b002197a747ad24d9ac4c2e004e6da, 2433, 217, 175, 42, 0, 217, 0, 0, 1.0, 8139, ss: 17 sss: 32 
0x81afbd4f78e5a144fc11864e387672a0fac6b49f, 1518, 107, 104, 3, 0, 107, 0, 0, 1.0, 2207, ss: 17 sss: 32 
0x525574c899a7c877a11865339e57376092168258, 2465, 177, 169, 8, 0, 177, 0, 0, 1.0, 9743, ss: 17 sss: 32 
0xf9f637447182ec98551a72eeb3d97021c3b050fa, 1531, 107, 104, 3, 0, 107, 0, 0, 1.0, 2107, ss: 17 sss: 32 
0x78aeae02e7215aa80708313e4fcca6a5839075ca, 1513, 107, 104, 3, 0, 107, 0, 0, 1.0, 4335, ss: 17 sss: 32 
0xdb4ab249d09c1cb949c4ff0374f0d1e50ad1face, 1202, 86, 84, 2, 0, 86, 0, 0, 1.0, 4756, ss: 17 sss: 32 
0x8b9598766bc6e1c503c1562ba64636f7c1e9b57c, 1980, 166, 131, 35, 0, 166, 0, 0, 1.0, 657, ss: 17 sss: 32 
0xd3fd7978e7786179f5b0386d60119097701ff42d, 1040, 108, 92, 16, 0, 108, 0, 0, 1.0, 1324, ss: 17 sss: 32 
0xdc2afdbf00f4bdb31d6c1e8b0b7588305f5847cd, 1587, 107, 106, 1, 0, 107, 0, 0, 1.0, 12815, ss: 17 sss: 32 
0xc36062d2878c843bcf5df489beb3e029e94a95af, 1432, 101, 98, 3, 0, 101, 0, 0, 1.0, 2396, ss: 17 sss: 32 
0xd3DE54d9e424BF27b8259E69B205127722c771Cb, 562, 44, 44, 0, 0, 44, 0, 0, 1.0, 493, ss: 17 sss: 32 
0x524fa92a76a6c7eb4909596b393ae18d1ae8ed04, 1494, 104, 100, 4, 0, 104, 0, 0, 1.0, 8295, ss: 17 sss: 32 
0x8d3e1386781a0f4dca28bbc890780ba88a87f87c, 1528, 115, 113, 2, 0, 115, 0, 0, 1.0, 8257, ss: 17 sss: 32 
0x1223e833d7e86b526606a8f5d88206ea3a8dbaec, 2972, 300, 249, 51, 0, 300, 0, 0, 1.0, 4711, ss: 17 sss: 32 
0xe0f53faba6cbfb022b16c9da63a1e0bad0279332, 780, 82, 71, 11, 0, 82, 0, 0, 1.0, 639, ss: 17 sss: 32 
0x2784f8c79c0100d38d9345d5c63cd98e976b2344, 1512, 107, 104, 3, 0, 107, 0, 0, 1.0, 2332, ss: 17 sss: 32 
0x1945a4cf306a4244ea30f97f02420a5d242d44d4, 1511, 107, 104, 3, 0, 107, 0, 0, 1.0, 4095, ss: 17 sss: 32 
0xa55c8b69748e3ca39af80edc3e7a93abcc36afae, 1602, 110, 109, 1, 0, 110, 0, 0, 1.0, 20440, ss: 17 sss: 32 
0x24249f785f5b6e93e88fd2cadd70e182d8a2d657, 2177, 164, 160, 4, 0, 164, 0, 0, 1.0, 26536, ss: 17 sss: 32 
0x18dcb0f9ce032ec85a17ae3e3a2f120999ccabe5, 1521, 107, 104, 3, 0, 107, 0, 0, 1.0, 2856, ss: 17 sss: 32 
0xccf562d5dd002746642c16ca82efe6045576aff7, 1312, 90, 88, 2, 0, 90, 0, 0, 1.0, 6725, ss: 17 sss: 32 
0x83d23bccc19449a2f66de54ef4903535be284a09, 1822, 89, 88, 1, 0, 89, 0, 0, 1.0, 2159, ss: 17 sss: 32 
0xcb4046c619d313f71beb739f7588a356380f98b4, 1473, 108, 106, 2, 0, 108, 0, 0, 1.0, 7708, ss: 17 sss: 32 
0xd9414d611de1940762d6a56824f263f4241e8879, 1526, 107, 104, 3, 0, 107, 0, 0, 1.0, 5876, ss: 17 sss: 32 
0xd215c87988c46c71a0532058ddff01c885eb015c, 1226, 87, 87, 0, 0, 87, 0, 0, 1.0, 2657, ss: 17 sss: 32 
0x7485e7ae331c77d9edfc6d187aa9ec9779f03941, 1007, 84, 81, 3, 0, 84, 0, 0, 1.0, 10852, ss: 17 sss: 32 
0x11d6d434fdff93bfc3a1e9c2923e669939fff73e, 705, 72, 59, 13, 0, 72, 0, 0, 1.0, 216, ss: 17 sss: 32 
0xaad125dc73d60cf719bc7473a13882758036a889, 1364, 108, 106, 2, 0, 108, 0, 0, 1.0, 6088, ss: 17 sss: 32 
0x51ffbe483e44f0eec54afac7f7051d62012b18fb, 1524, 107, 104, 3, 0, 107, 0, 0, 1.0, 2075, ss: 17 sss: 32 
0x8d32c9C39D9Aac5FFCbE9139FD8Ba648Af92d070, 2967, 229, 227, 2, 0, 229, 0, 0, 1.0, 51088, ss: 17 sss: 32 
0x72a9320502aa363a39c52ba9e46f9ed4d87fd036, 2310, 220, 196, 24, 0, 220, 0, 0, 1.0, 13703, ss: 17 sss: 32 
0x48f74a530118da208e8a3f58b371ac7feeae03a5, 2432, 227, 200, 27, 0, 227, 0, 0, 1.0, 13397, ss: 17 sss: 32 
0x0DF1B286F20c29BC9F61BcC98c5D42D0404DBd07, 2946, 275, 235, 40, 0, 275, 0, 0, 1.0, 19893, ss: 17 sss: 32 
0x608b9e7acd60732a4508871e76fb68fed4745909, 2135, 174, 142, 32, 0, 174, 0, 0, 1.0, 6711, ss: 17 sss: 32 
0x836beed5235b794fa38e86a9ad1680035f607b12, 2802, 252, 212, 40, 0, 252, 0, 0, 1.0, 4956, ss: 17 sss: 32 
0xa4d6262a3be1a5f25716d26e69218917cb200adc, 1522, 127, 126, 1, 0, 127, 0, 0, 1.0, 5735, ss: 17 sss: 32 
0xE017B5767AF09606cB28b1e1EaDaA57bd32E7a45, 2439, 204, 174, 30, 0, 204, 0, 0, 1.0, 11503, ss: 17 sss: 32 
0x8b1770d0e38726a3f9df493dc9b1c9cb29f1b2e6, 2331, 211, 184, 27, 0, 211, 0, 0, 1.0, 25959, ss: 17 sss: 32 
0x6849bc47e2c815e16d765c9500e1cd841f22b282, 1607, 110, 109, 1, 0, 110, 0, 0, 1.0, 10022, ss: 17 sss: 32 
0x2b7269406785b8e33a79d99fc510ed378bf0069b, 2346, 162, 158, 4, 0, 162, 0, 0, 1.0, 25802, ss: 17 sss: 32 
0x5db6e8e85f635391a3bfa5e93126947af20ad05f, 1553, 103, 103, 0, 0, 103, 0, 0, 1.0, 8406, ss: 17 sss: 32 
0x217547248d135d143b4c974168782d3906515eb9, 1004, 84, 81, 3, 0, 84, 0, 0, 1.0, 5746, ss: 17 sss: 32 
0x01ad560dFc0c71d1349A4BF18F51aBc3eCeAF48e, 2487, 231, 220, 11, 0, 231, 0, 0, 1.0, 5064, ss: 17 sss: 32 
0x55a51a884aad46425743d64873024d6002c8cee4, 1504, 109, 108, 1, 0, 109, 0, 0, 1.0, 7967, ss: 17 sss: 32 
0x5b12378d60b1b04eac8b5e507bbff8c187c41827, 2604, 184, 178, 6, 0, 184, 0, 0, 1.0, 16334, ss: 17 sss: 32 
0xf6Bd46bdc1153CE0b934EdCD3F42Af597375BeCE, 1828, 130, 127, 3, 0, 130, 0, 0, 1.0, 8328, ss: 17 sss: 32 
0xd6e3f490b0d9cd7f79a13dce6f4d2504ef92852d, 1504, 107, 104, 3, 0, 107, 0, 0, 1.0, 2083, ss: 17 sss: 32 
0xa6ab5ea87613c6b17f69234448bce5276961b37a, 2335, 174, 168, 6, 0, 174, 0, 0, 1.0, 8546, ss: 17 sss: 32 
0x185842355304ad4931100f24c0315293296c5392, 1550, 103, 103, 0, 0, 103, 0, 0, 1.0, 19731, ss: 17 sss: 32 
0xf9826560f7bf6d76e042144397477772b293600d, 1891, 145, 143, 2, 0, 145, 0, 0, 1.0, 8078, ss: 17 sss: 32 
0x16a70939d9aeb729adc8da34b9ed63538a603c42, 1591, 110, 109, 1, 0, 110, 0, 0, 1.0, 8255, ss: 17 sss: 32 
0xc823813B27855356E0556859a2f1a7548dBedE71, 2527, 115, 110, 5, 0, 115, 0, 0, 1.0, 38928, ss: 17 sss: 32 
0xC9FEa8E7C83BDCB5b425e3e72e5913A43061CA4B, 2231, 197, 184, 13, 0, 197, 0, 0, 1.0, 21776, ss: 17 sss: 32 
0x26bcf3a55ce2c176ca27d48aec76ee71090c0e18, 1172, 98, 95, 3, 0, 98, 0, 0, 1.0, 5206, ss: 17 sss: 32 
0x7e49f1bd734c096c7a33e204522bb2d5060a91a8, 1520, 107, 104, 3, 0, 107, 0, 0, 1.0, 2463, ss: 17 sss: 32 
0xdc658205b287d2341376205417be846c5adc09dc, 1516, 107, 104, 3, 0, 107, 0, 0, 1.0, 1878, ss: 17 sss: 32 
0x34504644b56cbe86b34f39e679c435d435f18747, 2048, 151, 150, 1, 0, 151, 0, 0, 1.0, 14281, ss: 17 sss: 32 
0xff20148570eb28b01ee608e940ba07d92e39081b, 2255, 151, 147, 4, 0, 151, 0, 0, 1.0, 21942, ss: 17 sss: 32 
0x0a976384d68039C311bD8a4bb9711451c2001A43, 1329, 87, 86, 1, 0, 87, 0, 0, 1.0, 5659, ss: 17 sss: 32 
0x35d647707a95729987f18bbab6ea6e8becb3c682, 1535, 108, 104, 4, 0, 108, 0, 0, 1.0, 2447, ss: 17 sss: 32 
0x42BcCB90eCCDAe96F6435C82eEfdD2DA577659fc, 1903, 144, 130, 14, 0, 144, 0, 0, 1.0, 1602, ss: 17 sss: 32 
0x77a45fa1e6b6e6557c8aca6de2a4eb5557bc5881, 1586, 108, 107, 1, 0, 108, 0, 0, 1.0, 10394, ss: 17 sss: 32 
0x2092202d26417fd0aa4e3802e7ce339f8e8f0695, 2743, 181, 173, 8, 0, 181, 0, 0, 1.0, 24462, ss: 17 sss: 32 
0x52B35406CB2FB5e0038EdEcFc129A152a1f74087, 1704, 136, 131, 5, 0, 136, 0, 1, 1.0, 21044, ss: 17 sss: 32 
0x01eff4e664a806e4b641a60bd4bbd04b4d090e89, 1344, 94, 92, 2, 0, 94, 0, 0, 1.0, 15689, ss: 17 sss: 32 
0x1ef14c4afbd73b2faf8a1f1bc31f088d4ce1d548, 608, 23, 23, 0, 0, 23, 0, 0, 1.0, 142, ss: 17 sss: 32 
0x2648d01013680da7e42eb22da58a845572c07560, 1511, 107, 104, 3, 0, 107, 0, 0, 1.0, 2796, ss: 17 sss: 32 
0x8aa83bef9ef503d72be1c23c8c789f83b03ca32e, 2958, 276, 235, 41, 0, 276, 0, 0, 1.0, 37577, ss: 17 sss: 32 
0xe44c3f63fd25c2b1b9a04d1a876e9b6438f2b442, 1574, 107, 106, 1, 0, 107, 0, 0, 1.0, 11030, ss: 17 sss: 32 
0xe53f524fdb3929768e0371b2e7f6de25d99c8d86, 1397, 99, 98, 1, 0, 99, 0, 0, 1.0, 8345, ss: 17 sss: 32 
0xbfdeaec095dbb1df61356500febd70ab516575a9, 1525, 107, 104, 3, 0, 107, 0, 0, 1.0, 2377, ss: 17 sss: 32 
0xaAE0DBF0eebdB2D22587BeEE04732a4c7945F270, 2581, 197, 188, 9, 0, 197, 0, 0, 1.0, 9580, ss: 17 sss: 32 
0x4646c9F6fD80027DB95dA2Cc82038acfb5d2e688, 2968, 275, 235, 40, 0, 275, 0, 0, 1.0, 15841, ss: 17 sss: 32 
0xb86e4247e69d413dae263e7650206b7aff69ffce, 2659, 265, 243, 22, 0, 265, 0, 2, 1.0, 13263, ss: 17 sss: 32 
0xecbdc8f6d0ab85bb1d6cceba1f568b15ff28f55e, 1504, 107, 104, 3, 0, 107, 0, 0, 1.0, 2957, ss: 17 sss: 32 
0x4c5e3e1c5977f7e427867669af78d12639006b1d, 1569, 128, 121, 7, 0, 128, 0, 1, 1.0, 7335, ss: 17 sss: 32 
0x7d3e4ad388f7f9cfcb6ae58a63777ef6fe076379, 2583, 185, 183, 2, 0, 185, 0, 0, 1.0, 28231, ss: 17 sss: 32 
0xe453c05fccf09e79e1c19bb416dbe4bd2be6e293, 1776, 140, 139, 1, 0, 140, 0, 0, 1.0, 22802, ss: 17 sss: 32 
0x1652bebaeb95030484bb8dcf996646791e2026b5, 1509, 107, 104, 3, 0, 107, 0, 0, 1.0, 2291, ss: 17 sss: 32 
0x29dfe6138ceaf336c6662bab46fc46bb5a654f0f, 283, 16, 16, 0, 0, 16, 0, 0, 1.0, 72, ss: 17 sss: 32 
0x147aae07dF268817994FD674a4f69D493c283e24, 2211, 163, 150, 13, 0, 163, 0, 0, 1.0, 1614, ss: 17 sss: 32 
0x165f8504dd12455f770294f0a273296ab8e446c5, 1374, 99, 98, 1, 0, 99, 0, 0, 1.0, 7168, ss: 17 sss: 32 
0x8a915282bab9985ea4c13ad35b53403644ebeace, 1328, 92, 91, 1, 0, 92, 0, 0, 1.0, 5353, ss: 17 sss: 32 
0x1b1ba0a337a526987f97c9c42365f0358aa97cad, 1332, 94, 92, 2, 0, 94, 0, 0, 1.0, 18122, ss: 17 sss: 32 
0x2a364CdDa802Aa76caEA873410E8263575f7D276, 1815, 89, 88, 1, 0, 89, 0, 0, 1.0, 1367, ss: 17 sss: 32 
0x207e84D3c4D1F45746a114EEf4402C79eEF50122, 2892, 249, 213, 36, 0, 249, 0, 0, 1.0, 8168, ss: 17 sss: 32 
0xbc36755e696ecf27f727a3ad8d75a55e09139321, 1828, 89, 88, 1, 0, 89, 0, 0, 1.0, 1636, ss: 17 sss: 32 
0xbc9D05517c10b14B241B6bB1c1149E337Fd80e4B, 645, 58, 58, 0, 0, 58, 0, 0, 1.0, 2889, ss: 17 sss: 32 
0x361768d1cf41aa232eb6436d477505f446ee65b6, 1588, 108, 107, 1, 0, 108, 0, 0, 1.0, 13188, ss: 17 sss: 32 
0xe845fa17197296165d1ecd7c170db2fb11b5976f, 1523, 107, 104, 3, 0, 107, 0, 0, 1.0, 5628, ss: 17 sss: 32 
0xa48ea9c7e91caeeafc6b134f014e0f168d8042ef, 1513, 107, 104, 3, 0, 107, 0, 0, 1.0, 7815, ss: 17 sss: 32 
0x11ba98790ae84fd6c69affbae3684bf9c80fe258, 1511, 107, 104, 3, 0, 107, 0, 0, 1.0, 7877, ss: 17 sss: 32 
0x4a9e4e00564fa0c7a0de71976b8072d8b0f702d5, 1811, 145, 136, 9, 0, 145, 0, 0, 1.0, 9063, ss: 17 sss: 32 
0x26dcea4997c431c3a5cb7aea301018244a07aca8, 2306, 220, 196, 24, 0, 220, 0, 0, 1.0, 11669, ss: 17 sss: 32 
0x275460d303ddeaf5e58996c604f066c3033f41a2, 952, 96, 86, 10, 0, 96, 0, 0, 1.0, 650, ss: 17 sss: 32 
0x8c9ecd83752067c192b63e07546b8dc27cfe2a98, 2418, 172, 167, 5, 0, 172, 0, 0, 1.0, 23263, ss: 17 sss: 32 
0x43fe701ad73ec9293a58447e9edc602875f6b5cd, 2742, 212, 189, 23, 0, 212, 0, 0, 1.0, 13767, ss: 17 sss: 32 
0xc71a72df4f9314753582d506682c832aeeaa1899, 2358, 163, 159, 4, 0, 163, 0, 0, 1.0, 27021, ss: 17 sss: 32 
0x36762cb48dcf260f9c52ede9bfa1de3af159f6e5, 1533, 107, 104, 3, 0, 107, 0, 0, 1.0, 2288, ss: 17 sss: 32 
0x1e9707b33f3bedffec86378ed543666b9adb1915, 2973, 256, 212, 44, 0, 256, 0, 0, 1.0, 32045, ss: 17 sss: 32 
0x2e38dc1673cda87f65532b5a03053934a42abda1, 1025, 84, 81, 3, 0, 84, 0, 0, 1.0, 5570, ss: 17 sss: 32 
0xe6ad61f76209b9a15072f8cc26d7652e2687d7c0, 1211, 87, 87, 0, 0, 87, 0, 0, 1.0, 3459, ss: 17 sss: 32 
0x89caf22b1c2a7daf811e89c523f01e8f1bf032d6, 1618, 115, 113, 2, 0, 115, 0, 0, 1.0, 20943, ss: 17 sss: 32 
0xc9ba28d3f5175f668d6ab5b1fdf2963a14b7718c, 1506, 107, 104, 3, 0, 107, 0, 0, 1.0, 2472, ss: 17 sss: 32 
0x0b6177141fb299f448c96211ad8ca21f7a3ffb41, 1580, 109, 108, 1, 0, 109, 0, 0, 1.0, 9423, ss: 17 sss: 32 
0x04bae93974f297e6871f1750f7877f24d6e99580, 2232, 184, 159, 25, 0, 184, 0, 0, 1.0, 7692, ss: 17 sss: 32 
0x6810d3d295f24f7cd14ff0f006a16c6eb57b82fb, 1486, 103, 100, 3, 0, 103, 0, 0, 1.0, 4769, ss: 17 sss: 32 
0xa7ac2dfcc71b0b8b75fb9e16448949d97fe513ae, 1516, 107, 104, 3, 0, 107, 0, 0, 1.0, 4231, ss: 17 sss: 32 
0xee8e4fc1fbdf42631d1459c74268f09afdc23334, 1516, 107, 104, 3, 0, 107, 0, 0, 1.0, 3045, ss: 17 sss: 32 
0x3a55eeaf803ef98e908605384a78c6116ff37fa1, 1207, 85, 84, 1, 0, 85, 0, 0, 1.0, 3724, ss: 17 sss: 32 
0xB7f072db9EA106a83FbB62F204bbaFb49dc9270c, 2949, 273, 229, 44, 0, 273, 0, 0, 1.0, 26339, ss: 17 sss: 32 
0xb5E563654CaB985CA323E496c8ca47f498B129d5, 2160, 175, 172, 3, 0, 175, 0, 0, 1.0, 18957, ss: 17 sss: 32 
0xdcd60e2dcd3c833b977c3628ff0b532a02d7de00, 1506, 107, 104, 3, 0, 107, 0, 0, 1.0, 2951, ss: 17 sss: 32 
0x6214f55959837e47e119d55fd9875e7777b363ca, 1491, 108, 106, 2, 0, 108, 0, 0, 1.0, 7081, ss: 17 sss: 32 
0x2c215eff8396f06048bf115c2735ba931de919a7, 1614, 113, 111, 2, 0, 113, 0, 0, 1.0, 8959, ss: 17 sss: 32 
0xb73ddf6ad80ae85f37a5918a67fece2caa591440, 1366, 96, 95, 1, 0, 96, 0, 0, 1.0, 6033, ss: 17 sss: 32 
0x58427ae12C559a5376918b11ce0C88564452ecE6, 2215, 143, 129, 14, 0, 143, 0, 0, 1.0, 546, ss: 17 sss: 32 
0x8fb57bade1d83136803887071caefba116086aa8, 1213, 87, 87, 0, 0, 87, 0, 0, 1.0, 2704, ss: 17 sss: 32 
0xe7db0c55c8a6d7d5c21696dd41570e344f0bfd63, 1829, 89, 88, 1, 0, 89, 0, 0, 1.0, 3655, ss: 17 sss: 32 
0xf2f2e57787435809cc85efbbff1f98eb49384366, 1523, 107, 104, 3, 0, 107, 0, 0, 1.0, 2911, ss: 17 sss: 32 
0x92cb7068132ef31ddc8aff88b65020877ec600a3, 2905, 278, 245, 33, 0, 278, 0, 0, 1.0, 8846, ss: 17 sss: 32 
0xF0A3c2D4E81ACcc8e3Ac3aCCd50F5294601f88Cf, 2525, 115, 110, 5, 0, 115, 0, 0, 1.0, 43977, ss: 17 sss: 32 
0x4fb610a0be1965b943ee17df7c7d80071835e056, 705, 38, 38, 0, 0, 38, 0, 0, 1.0, 274, ss: 17 sss: 32 
0x7ddf184030825e5473d561f25cf0e2cb9ef9bdee, 1510, 107, 104, 3, 0, 107, 0, 0, 1.0, 3097, ss: 17 sss: 32 
0x60d84B721293aa4C0D2Dc826068521Bd972f02E5, 183, 8, 6, 2, 0, 8, 0, 0, 1.0, 5, ss: 17 sss: 32 
0x5ae0b3223f333b910ff8f6a5daffe451db366b61, 1590, 109, 107, 2, 0, 109, 0, 0, 1.0, 7266, ss: 17 sss: 32 
0xb25ed10bfc10fa5e58ca6b46b5cb9bc8fbbe6d36, 1337, 94, 92, 2, 0, 94, 0, 0, 1.0, 17008, ss: 17 sss: 32 
0x325b549a92ffcaaa5dc90a77bc8b37c69268a1e9, 1764, 175, 154, 21, 0, 175, 0, 0, 1.0, 10955, ss: 17 sss: 32 
0xe591293151fFDadD5E06487087D9b0E2743de92E, 1123, 99, 98, 0, 0, 98, 1, 1, 0.98989898989899, 28910, ss: 17 sss: 32 
0xf44daa13380e597e787751c678f98f00b5a66ed4, 2393, 220, 176, 44, 0, 220, 0, 0, 1.0, 7218, ss: 17 sss: 32 
0x6F7d9dBc517B8A64818554970443b0D08340dc95, 2956, 275, 235, 40, 0, 275, 0, 0, 1.0, 34000, ss: 17 sss: 32 
0x826f1a1c427b32fa32c449df12b815f88dc55dc8, 1008, 84, 81, 3, 0, 84, 0, 0, 1.0, 9306, ss: 17 sss: 32 
0x2604a868be5d7e1e0d88d08507fe717376c9eff9, 1258, 68, 62, 6, 0, 68, 0, 0, 1.0, 768, ss: 17 sss: 32 
0x9aE96406933073F62Ad3ee8d2637B9e8aaDFC515, 2971, 276, 235, 41, 0, 276, 0, 0, 1.0, 21328, ss: 17 sss: 32 
0x790888d358963e0dd6ad3036cf40db2297f4d5f8, 1583, 108, 107, 1, 0, 108, 0, 0, 1.0, 20143, ss: 17 sss: 32 
0x55648Ddd02a912058ccd5d173ae42F779a141a54, 1187, 119, 97, 22, 0, 119, 0, 0, 1.0, 2146, ss: 17 sss: 32 
0x750c08afe6468fb83986e5b5b222273fb925f881, 1171, 98, 95, 3, 0, 98, 0, 0, 1.0, 5236, ss: 17 sss: 32 
0xA651332Bf73905c326bdA4549A59c05Aa3bF7DA0, 980, 71, 67, 4, 0, 71, 0, 0, 1.0, 353, ss: 17 sss: 32 
0x9aaa011ab1649e98c6ea58d9fb01c53b8175de21, 2010, 170, 148, 22, 0, 170, 0, 0, 1.0, 7772, ss: 17 sss: 32 
0x50319ceA7d046b1EF0F1379473d80dA883eCD6b3, 2702, 206, 202, 4, 0, 206, 0, 0, 1.0, 41664, ss: 17 sss: 32 
0xbffaf03f35d75417091f0f42de3ec6809ffa51eb, 1910, 171, 143, 28, 0, 171, 0, 0, 1.0, 5574, ss: 17 sss: 32 
0x1f47a4a4fc670b7368439fb959bde29b3ecdada6, 1583, 107, 106, 1, 0, 107, 0, 0, 1.0, 11451, ss: 17 sss: 32 
0xb1d6aa04c7a4222fcf211406beeea362b3851d9f, 1507, 107, 104, 3, 0, 107, 0, 0, 1.0, 2483, ss: 17 sss: 32 
0x8a99c3c39993aa02152b2b12ca37d5c87d4baa1a, 1516, 107, 104, 3, 0, 107, 0, 0, 1.0, 2402, ss: 17 sss: 32 
0x6dd5a1ee97883a5544d165d601bcd7dd316af24f, 1540, 101, 100, 1, 0, 101, 0, 0, 1.0, 10435, ss: 17 sss: 32 
