Smart Contract, Total Opcodes, Total Jumps, Solved Jumps, Definitely unreachable jumps, Maybe unreachable jumps, Total solved Jumps, Unsound jumps, Maybe unsound jumps, % Total Solved, Time (millis), Notes 
0x79c23b90d0cd3055f6383d33a0c62bbb3c1c7223, 1525, 107, 104, 0, 3, 107, 0, 0, 1.0, 2715, ss: 17 sss: 32 
0x1d4ff8afe044b688d38f06374262530bead617e3, 1502, 110, 109, 1, 0, 110, 0, 0, 1.0, 7386, ss: 17 sss: 32 
0xfeb23e20ee3e92486ffd7c5e1aaeef0baaa2bdfa, 2861, 248, 210, 2, 36, 248, 0, 0, 1.0, 20550, ss: 17 sss: 32 
0xa8a3641d9eb1e81e0ff1f33a7a13346a11fa0001, 1525, 107, 104, 0, 3, 107, 0, 0, 1.0, 2648, ss: 17 sss: 32 
0x21ab3d8641567433cee828299149aa34db6dbd77, 2859, 247, 211, 1, 35, 247, 0, 0, 1.0, 9453, ss: 17 sss: 32 
0x3ca49efbec52bc21a93630c7eac6c9c59f14cda5, 2883, 278, 245, 1, 32, 278, 0, 0, 1.0, 8484, ss: 17 sss: 32 
0x3ee4a5b965699d0706fa98c80855423f3f9d6c2c, 2073, 156, 153, 1, 2, 156, 0, 1, 1.0, 12182, ss: 17 sss: 32 
0x67533C926BB68b260993d0E4246CDa2A9A14448c, 2958, 275, 235, 1, 39, 275, 0, 0, 1.0, 15591, ss: 17 sss: 32 
0x94D37F827740163cb7d939B56aF3B63cDe30B5c8, 2728, 147, 144, 3, 0, 147, 0, 0, 1.0, 804, ss: 17 sss: 32 
0xa8e47db4ccf28475e1970e13303ba1d62c779d0c, 1522, 107, 104, 0, 3, 107, 0, 0, 1.0, 4024, ss: 17 sss: 32 
0xbb9d01f1e69b7abfec0c429ac47ce3dd858322bd, 1513, 107, 104, 0, 3, 107, 0, 0, 1.0, 2897, ss: 17 sss: 32 
0x3c2e869bb072f8d57b7cc8806dc19f71cf8b036e, 1600, 110, 109, 1, 0, 110, 0, 0, 1.0, 11464, ss: 17 sss: 32 
0xf1B59868697f3925b72889ede818B9E7ba0316d0, 1344, 109, 109, 0, 0, 109, 0, 0, 1.0, 1336, ss: 17 sss: 32 
0x3b400259B6E8D003C9973a79Fb9828fBA9Fb87a0, 167, 8, 6, 2, 0, 8, 0, 0, 1.0, 12, ss: 17 sss: 32 
0xc9e358259e325bcb96abe0eeebeddc46559ac20c, 2681, 93, 92, 1, 0, 93, 0, 0, 1.0, 3414, ss: 17 sss: 32 
0xcba80259375e72f441ba4febdb9099483cc0157b, 1625, 115, 113, 1, 1, 115, 0, 0, 1.0, 9748, ss: 17 sss: 32 
0x2dac7f83f8098a0d5cf86d79eaf2d79cf74989e2, 1524, 107, 104, 0, 3, 107, 0, 0, 1.0, 2741, ss: 17 sss: 32 
0x3fc2d13e0aed7477d87e6b566ae50b627029ff3c, 1508, 107, 104, 0, 3, 107, 0, 0, 1.0, 2338, ss: 17 sss: 32 
0x7c032115bc32e118f7652411277d434ed1a2e120, 1385, 110, 109, 1, 0, 110, 0, 0, 1.0, 3827, ss: 17 sss: 32 
0x5FC6b84f877B9FFF371950e3e825AC182f3d398d, 2906, 176, 171, 5, 0, 176, 0, 0, 1.0, 23514, ss: 17 sss: 32 
0x1d59b95ad87f0f4e7e41169d3d85bcc5643ac018, 1026, 84, 81, 3, 0, 84, 0, 0, 1.0, 3104, ss: 17 sss: 32 
0xee61e5703d7d61cbe7f1c0aa4e2722a6897e58b7, 2598, 184, 177, 2, 5, 184, 0, 0, 1.0, 7064, ss: 17 sss: 32 
0x42c5c42739078a21383c98431e8f8e553ecbdfe2, 1039, 68, 67, 1, 0, 68, 0, 0, 1.0, 8320, ss: 17 sss: 32 
0x1041D127b2d4BC700F0F563883bC689502606918, 1911, 149, 143, 6, 0, 149, 0, 0, 1.0, 8138, ss: 17 sss: 32 
0x01862Ecae91956396dF56479694A4D79920C0246, 148, 9, 9, 0, 0, 9, 0, 0, 1.0, 67, ss: 17 sss: 32 
0x8d9c69ef0c5976cc4771f5cab66559cb8b04a240, 1517, 107, 104, 0, 3, 107, 0, 0, 1.0, 5057, ss: 17 sss: 32 
0x772358ef6ed3e18BdE1263F7d229601c5fa81875, 2098, 196, 172, 2, 22, 196, 0, 0, 1.0, 12956, ss: 17 sss: 32 
0x2704805cad015a69eeac6c76e6f36edeabf0d1e7, 2845, 205, 194, 1, 9, 204, 1, 1, 0.9951219512195122, 21636, ss: 17 sss: 32 
0xadcd3c6c45a1d0de0f32a98cb81acceebcda0f08, 1526, 107, 104, 0, 3, 107, 0, 0, 1.0, 3282, ss: 17 sss: 32 
0xe9398a05bb971ad753f7910e5a7d0d7b79b487b4, 1554, 114, 113, 0, 1, 114, 0, 0, 1.0, 6333, ss: 17 sss: 32 
0x433df8d74e772f0e875164949a660254507e5ab1, 1530, 107, 104, 0, 3, 107, 0, 0, 1.0, 3250, ss: 17 sss: 32 
0xeea4cda2950d1c28948a804dffedf787cf7f3c18, 1504, 107, 104, 0, 3, 107, 0, 0, 1.0, 4036, ss: 17 sss: 32 
0x3b760bdb32e557f43baddffee7e6b48876185df6, 1646, 134, 126, 1, 7, 134, 0, 0, 1.0, 6639, ss: 17 sss: 32 
0xfB54b45f332c1131c2b35f86BdF3C8f7394f5E6c, 2942, 274, 229, 1, 44, 274, 0, 0, 1.0, 24895, ss: 17 sss: 32 
0x00fc332cd9fd3d8a59b5c7d4a0f367da5d391b0d, 2887, 278, 245, 1, 32, 278, 0, 0, 1.0, 6796, ss: 17 sss: 32 
0xfe7103ebca8554740be85317669d5eafbbd7939a, 2437, 179, 178, 0, 1, 179, 0, 0, 1.0, 18062, ss: 17 sss: 32 
0x14408574e04c6769cbf24340e862f24cc84af6c3, 1875, 145, 143, 1, 1, 145, 0, 0, 1.0, 11349, ss: 17 sss: 32 
0x1597702672c81986b41a40e93beb13cabe5328d8, 1521, 107, 104, 0, 3, 107, 0, 0, 1.0, 3228, ss: 17 sss: 32 
0x4e8ad57d1ed1ecb21d9a70d0f0635e7a7ac5753c, 2337, 162, 155, 0, 7, 162, 0, 0, 1.0, 17892, ss: 17 sss: 32 
0x77cC131E21e38fD8409a45046599f4c946091D34, 2862, 259, 253, 0, 6, 259, 0, 0, 1.0, 24803, ss: 17 sss: 32 
0xd4f3d9b7f69aedbec9aaafb81d053765d9e1d0bd, 2909, 256, 242, 2, 12, 256, 0, 0, 1.0, 13208, ss: 17 sss: 32 
0xC27EEc1c192500DaA517D491f673eD81008a8c0b, 2174, 170, 155, 15, 0, 170, 0, 1, 1.0, 11387, ss: 17 sss: 32 
0x04227C8fBd819777Ed5D0BdA0DED003Fe1e8aA30, 2928, 273, 229, 1, 43, 273, 0, 0, 1.0, 19158, ss: 17 sss: 32 
0xee13e63529c39f95926577f9acb2a6fdd912b141, 1467, 112, 103, 9, 0, 112, 0, 0, 1.0, 983, ss: 17 sss: 32 
0x5041ab0a2f5010721cde0c6f163e9e053eb7ad31, 1428, 101, 98, 0, 3, 101, 0, 0, 1.0, 2273, ss: 17 sss: 32 
0x1d4AAEaE7C8b75a8e5ab589a84516853DBDdd735, 2054, 139, 130, 9, 0, 139, 0, 0, 1.0, 3383, ss: 17 sss: 32 
0x91d2A8cecD2eCB93F137a4C5b7F16f3d36afC7dB, 1751, 142, 139, 1, 2, 142, 0, 0, 1.0, 14295, ss: 17 sss: 32 
0xAc7CDCf645cCB9672263F010E9ef686920c5Eca0, 2854, 247, 211, 1, 35, 247, 0, 0, 1.0, 8253, ss: 17 sss: 32 
0x51221550f9ce9435ef252f7f863403600804ae9c, 1962, 147, 140, 7, 0, 147, 0, 0, 1.0, 5860, ss: 17 sss: 32 
0xc006faaf642c93f23e2f9f03c1663fb9bc4606f7, 1520, 108, 104, 0, 4, 108, 0, 0, 1.0, 4989, ss: 17 sss: 32 
0xbecc9bb2e970101dce5518b67b9ee85be62d85e0, 1480, 103, 100, 0, 3, 103, 0, 0, 1.0, 6827, ss: 17 sss: 32 
0x72ff149F3CCE8DB0F54644cBe15849e8b7f095fC, 2933, 273, 229, 1, 43, 273, 0, 0, 1.0, 13208, ss: 17 sss: 32 
0x448DA008c7EB2501165c9Aa62DfFEeC4405bC660, 2968, 126, 122, 2, 2, 126, 0, 0, 1.0, 5349, ss: 17 sss: 32 
0x6957009404c6625BA4D0d9D93Bef74420a91B5C3, 2592, 194, 182, 0, 12, 194, 0, 0, 1.0, 13224, ss: 17 sss: 32 
0x790620365a9abe11170a1978c676e98c98aeeb9c, 1516, 107, 104, 0, 3, 107, 0, 0, 1.0, 2728, ss: 17 sss: 32 
0x212cC97232290f43C113E6dD9AF901d55cEc819a, 2848, 245, 205, 1, 39, 245, 0, 0, 1.0, 5143, ss: 17 sss: 32 
0x3885ba79c4d9422ac02999b5513ff3837d2e6eb1, 1517, 107, 104, 0, 3, 107, 0, 0, 1.0, 2206, ss: 17 sss: 32 
0x3877b375050BC9FFcCaB9b6764880F0d3aca87B3, 2945, 275, 235, 1, 39, 275, 0, 0, 1.0, 16780, ss: 17 sss: 32 
0xcccce6a0eeccf30cc2a822d86d818348f62dfbc8, 1609, 110, 109, 1, 0, 110, 0, 0, 1.0, 8939, ss: 17 sss: 32 
0x0308ed49ca72f54474324de71fbdc6023fa9ed82, 1916, 148, 146, 1, 1, 148, 0, 0, 1.0, 8156, ss: 17 sss: 32 
0x202417328d8D954119aDd889F4364d0b372989Df, 2863, 247, 211, 1, 35, 247, 0, 0, 1.0, 6310, ss: 17 sss: 32 
0x2c2739034a3F8f229029aFEC0FA62345753e69BB, 1711, 135, 134, 1, 0, 135, 0, 0, 1.0, 6888, ss: 17 sss: 32 
0x3a322f056651908E706665C55589906E509Ce0E0, 2162, 185, 155, 30, 0, 185, 0, 0, 1.0, 473, ss: 17 sss: 32 
0x9983ff02d5d85ce3da32e563dc9deab799067a75, 1224, 87, 87, 0, 0, 87, 0, 0, 1.0, 2329, ss: 17 sss: 32 
0x17988a539d58e963f34a26bfb3f687010e7a9d52, 1668, 63, 63, 0, 0, 63, 0, 0, 1.0, 2783, ss: 17 sss: 32 
0xdd4a8d04fcca1ad84be9b5801c95f9a4dc49b6a6, 1513, 108, 104, 0, 4, 108, 0, 0, 1.0, 4687, ss: 17 sss: 32 
0xd4e95da59f7595f93e3f3b7a44285b98f10f5a73, 1644, 116, 113, 1, 2, 116, 0, 0, 1.0, 12947, ss: 17 sss: 32 
0xba5f9b4522a6d17fb1fd64999651cf7bd432cd4b, 2430, 217, 175, 1, 41, 217, 0, 0, 1.0, 9451, ss: 17 sss: 32 
0x0D374775E962c3608B8F0A4b8B10567DF739bb56, 730, 52, 48, 4, 0, 52, 0, 0, 1.0, 294, ss: 17 sss: 32 
0xfb5Bc0af330e64964210f148C8B06fde190565Cd, 1898, 144, 136, 8, 0, 144, 0, 0, 1.0, 18631, ss: 17 sss: 32 
0x8b0c332DDcdd8aC8155972d19f43C718F5D50a1f, 2993, 225, 221, 1, 3, 225, 0, 1, 1.0, 25117, ss: 17 sss: 32 
0xfb5b06d024ca8744ac4da22e8aa8173cf07c27bc, 1513, 107, 104, 0, 3, 107, 0, 0, 1.0, 2492, ss: 17 sss: 32 
0xC00DF57B3f0b80B58205627Bb1D2cD431c49e1A0, 2642, 209, 204, 5, 0, 209, 0, 0, 1.0, 23104, ss: 17 sss: 32 
0x71e9e74491de234d78a7da6d5ad2935148057e03, 1012, 84, 81, 3, 0, 84, 0, 0, 1.0, 5463, ss: 17 sss: 32 
0xC15091D3478296fD522B2807a9541578910DCC41, 705, 53, 52, 1, 0, 53, 0, 0, 1.0, 2718, ss: 17 sss: 32 
0x94c4B61EC63Ba1Bfea60a46f4c4e890B1d7e6FF5, 1111, 117, 116, 0, 1, 117, 0, 0, 1.0, 10754, ss: 17 sss: 32 
0xa7597dc0b9b69a76bd7b55e5ceedc5f08544f99f, 1519, 107, 104, 0, 3, 107, 0, 0, 1.0, 2343, ss: 17 sss: 32 
0xfc115de8ec72eb71cb18482b3ba5b36c01928bec, 2580, 255, 236, 2, 17, 255, 0, 2, 1.0, 20037, ss: 17 sss: 32 
0x8fc2f002bc034d214c835ff687cbd458df331c99, 1527, 108, 104, 0, 4, 108, 0, 0, 1.0, 4891, ss: 17 sss: 32 
0x098008be8a62635979635babe85dafbae31f0f0a, 2402, 191, 170, 1, 20, 191, 0, 0, 1.0, 15642, ss: 17 sss: 32 
0xeb8919586c28017ad03ee29e59ff7b82e9db9672, 2263, 188, 160, 1, 27, 188, 0, 0, 1.0, 10614, ss: 17 sss: 32 
0x450712f1446851132ee3aa730220c61a94e0b519, 1513, 107, 104, 0, 3, 107, 0, 0, 1.0, 1817, ss: 17 sss: 32 
0xa924ca7138d305b74b9e6ee81cae697fa370acaf, 1533, 107, 104, 0, 3, 107, 0, 0, 1.0, 8761, ss: 17 sss: 32 
0x8A809c62bb3a6c1841daEb5aA2531358E45d803B, 1775, 117, 116, 0, 0, 116, 1, 0, 0.9914529914529915, 21215, ss: 17 sss: 32 
0x5f24E4a1A1f134a5a6952A9965721E6344898497, 2513, 175, 166, 2, 6, 174, 1, 0, 0.9942857142857143, 8856, ss: 17 sss: 32 
0x09fe27a16512c8252df5ec35537827f53aeb037c, 1508, 107, 104, 0, 3, 107, 0, 0, 1.0, 2979, ss: 17 sss: 32 
0xbe96c1351902ab7d40b0b4316fd5988b05748700, 1514, 107, 104, 0, 3, 107, 0, 0, 1.0, 3868, ss: 17 sss: 32 
0x0c56dfe9ac6be6a1708830b69485e1ab1c471416, 1447, 101, 98, 0, 3, 101, 0, 0, 1.0, 2796, ss: 17 sss: 32 
0x6Dd69717B1194B81A92105B7e0F94cb40f68A3e3, 1704, 136, 131, 0, 5, 136, 0, 1, 1.0, 17422, ss: 17 sss: 32 
0x203bbd2624524b4c20cf964ab04a3cb156adb03f, 1479, 103, 100, 0, 3, 103, 0, 0, 1.0, 5793, ss: 17 sss: 32 
0x67878f50086ffe346ad5918cf367473a02a0e5c7, 2346, 182, 180, 1, 1, 182, 0, 0, 1.0, 12140, ss: 17 sss: 32 
0x9ac08d676f5fcab22418101c722e07e60974f627, 1776, 140, 139, 0, 1, 140, 0, 0, 1.0, 11331, ss: 17 sss: 32 
0x9397971f4179fa80fb039d038c6956774d65c979, 1031, 84, 81, 3, 0, 84, 0, 0, 1.0, 5563, ss: 17 sss: 32 
0x701334aad9b95cc05836a36f9a4382ddfe2f2135, 1517, 107, 104, 0, 3, 107, 0, 0, 1.0, 2106, ss: 17 sss: 32 
0xb1a9eccf24d863b5773b867bf5535fe1926fbc17, 1879, 145, 143, 1, 1, 145, 0, 0, 1.0, 7963, ss: 17 sss: 32 
0xfed3d757c5d30382af62bb48c2f7cb7b26675a95, 2328, 205, 178, 1, 26, 205, 0, 0, 1.0, 7755, ss: 17 sss: 32 
0xc3c3b5157b9fd6c18b0d842be745ff45ed33f79d, 1387, 110, 109, 1, 0, 110, 0, 0, 1.0, 4475, ss: 17 sss: 32 
0x0d7f8b1276fdd71adfb507c2800a69607f202947, 2422, 219, 188, 1, 30, 219, 0, 0, 1.0, 3407, ss: 17 sss: 32 
0xce7c55f268e899aaba3eb28748aa1d6f7f40afb0, 2037, 151, 150, 1, 0, 151, 0, 0, 1.0, 11256, ss: 17 sss: 32 
0x3874fccd2775df8495afe7e9667e0805133693df, 1525, 108, 104, 0, 4, 108, 0, 0, 1.0, 2708, ss: 17 sss: 32 
0x805fc89dd56b88d5a93e2156113f782015343b0a, 2167, 199, 175, 1, 23, 199, 0, 0, 1.0, 6007, ss: 17 sss: 32 
0xb4741c6000e1785b030f70dde95f3fadbeccaa07, 1225, 87, 87, 0, 0, 87, 0, 0, 1.0, 3143, ss: 17 sss: 32 
0x36a04caffc681fa179558b2aaba30395cddd855f, 2761, 217, 210, 7, 0, 217, 0, 0, 1.0, 435, ss: 17 sss: 32 
0x57136542BdC53aaf53bF519a6D28A6C8F7CEEB1c, 861, 58, 48, 10, 0, 58, 0, 0, 1.0, 426, ss: 17 sss: 32 
0x75c7bd27a5add7cd6a248e6a43419f3757ac4a86, 2267, 151, 145, 1, 5, 151, 0, 0, 1.0, 14763, ss: 17 sss: 32 
0x83b79de37c2108ac586ab96aca8ad7c9143c55e9, 1016, 84, 81, 3, 0, 84, 0, 0, 1.0, 3569, ss: 17 sss: 32 
0x4cd17ff0b4bda0635eec559cedfb24130c291890, 1902, 171, 143, 1, 27, 171, 0, 0, 1.0, 6917, ss: 17 sss: 32 
0x9cfd5e0aed87c614e218aeb3da4728c281f36997, 1588, 108, 107, 1, 0, 108, 0, 0, 1.0, 16253, ss: 17 sss: 32 
0x41947ac8bee1ce07dc12681cce7af81a55241d69, 2895, 278, 245, 1, 32, 278, 0, 0, 1.0, 9719, ss: 17 sss: 32 
0xe595236358c66F3407A881c62eB32F31b2D6b545, 2950, 275, 235, 1, 39, 275, 0, 0, 1.0, 25642, ss: 17 sss: 32 
0xc7d4a00e7a97eef4299f2c32f7c3df20d9be3895, 1870, 126, 122, 0, 4, 126, 0, 0, 1.0, 9040, ss: 17 sss: 32 
0x199454dd93607a4a13a9b3395dec3b797ef08c7c, 1516, 107, 104, 0, 3, 107, 0, 0, 1.0, 2401, ss: 17 sss: 32 
0xc07B98E009e6951BC67cc6470A1728df9d38A096, 2955, 269, 233, 1, 35, 269, 0, 0, 1.0, 46032, ss: 17 sss: 32 
0xc2bb7741d4689b111500273af1c70b0108fc1246, 2879, 248, 212, 1, 35, 248, 0, 0, 1.0, 11948, ss: 17 sss: 32 
0x5371416b6cbee8710e2832728b31ce743856b30b, 1584, 107, 106, 1, 0, 107, 0, 0, 1.0, 13032, ss: 17 sss: 32 
0xb986289335b72d9079f95f2260cdabef6ae33962, 1514, 107, 104, 0, 3, 107, 0, 0, 1.0, 4204, ss: 17 sss: 32 
0x5984c1185c4dc7dbcc207d9f7499014ac53e0b04, 2428, 179, 178, 0, 1, 179, 0, 0, 1.0, 26886, ss: 17 sss: 32 
0x778c53b8b7c81617e333b378fc4e4a7f056e6947, 2833, 245, 205, 1, 39, 245, 0, 0, 1.0, 8459, ss: 17 sss: 32 
0xdab486824c4a98a21325a34a36ed95085ad7442e, 1586, 108, 107, 1, 0, 108, 0, 0, 1.0, 13732, ss: 17 sss: 32 
0x025382d4266cca4689055bb08b73202ce24e9b12, 1905, 147, 146, 1, 0, 147, 0, 0, 1.0, 12521, ss: 17 sss: 32 
0x8cb1eb763a3febad7ae9d72b6dcd97dd90ad2189, 2838, 245, 205, 1, 39, 245, 0, 0, 1.0, 6362, ss: 17 sss: 32 
0xeb3d1c8e8e98b46f2efceabd0f4ade07fcb1099f, 2432, 179, 178, 0, 1, 179, 0, 0, 1.0, 21559, ss: 17 sss: 32 
0x62272320b66a5fc51d029b2382691d6439d3bd2c, 1542, 115, 113, 1, 1, 115, 0, 0, 1.0, 10156, ss: 17 sss: 32 
0x77ffef9c26223cebb46105b1433a77114a9a10b6, 1513, 107, 104, 0, 3, 107, 0, 0, 1.0, 1915, ss: 17 sss: 32 
0x153b5b235717354e2a8c3a19a0af26128a142d59, 1503, 136, 111, 25, 0, 136, 0, 0, 1.0, 183, ss: 17 sss: 32 
0xCFF3771b61B65d5FE94C0436095c9Fd26a5DAB91, 2953, 275, 235, 1, 39, 275, 0, 0, 1.0, 19706, ss: 17 sss: 32 
0x2c7061c96f0a4525a1dc276090a32f15245e5216, 2292, 158, 152, 1, 5, 158, 0, 0, 1.0, 20136, ss: 17 sss: 32 
0x104462e4f7263cd7751e22d10ec5b1e5ccaf0276, 2074, 192, 167, 3, 22, 192, 0, 0, 1.0, 7685, ss: 17 sss: 32 
0xf6f8d792653a869b0da34b11ef30cb3c1bd91767, 1628, 115, 113, 1, 1, 115, 0, 0, 1.0, 11247, ss: 17 sss: 32 
0x05Be534AfEfFDe5ff66e44696b35C2dC0fCDfF90, 1703, 148, 143, 5, 0, 148, 0, 0, 1.0, 2882, ss: 17 sss: 32 
0x5aA86e9558F7701A90f343D90e0bC55AEb0046Df, 2748, 177, 161, 16, 0, 177, 0, 0, 1.0, 6817, ss: 17 sss: 32 
0x6f6f4646125db4e882eaf9fe08a712d0e6c180c1, 1354, 96, 95, 0, 1, 96, 0, 0, 1.0, 8061, ss: 17 sss: 32 
0x5c6bf573687b5248a3f67643803c2c862b5685fe, 1944, 161, 134, 1, 26, 161, 0, 0, 1.0, 2751, ss: 17 sss: 32 
0x5b6989871b48b9ff914eb77439ed22a7fb5a6146, 2412, 200, 172, 28, 0, 200, 0, 0, 1.0, 6386, ss: 17 sss: 32 
0xecbdc8f6d0ab85bb1d6cceba1f568b15ff28f55e, 1504, 107, 104, 0, 3, 107, 0, 0, 1.0, 4742, ss: 17 sss: 32 
0x1652bebaeb95030484bb8dcf996646791e2026b5, 1509, 107, 104, 0, 3, 107, 0, 0, 1.0, 4753, ss: 17 sss: 32 
0xe53f524fdb3929768e0371b2e7f6de25d99c8d86, 1397, 99, 98, 0, 1, 99, 0, 0, 1.0, 10197, ss: 17 sss: 32 
0x29dfe6138ceaf336c6662bab46fc46bb5a654f0f, 283, 16, 16, 0, 0, 16, 0, 0, 1.0, 58, ss: 17 sss: 32 
0x165f8504dd12455f770294f0a273296ab8e446c5, 1374, 99, 98, 0, 1, 99, 0, 0, 1.0, 9068, ss: 17 sss: 32 
0x2a364CdDa802Aa76caEA873410E8263575f7D276, 1815, 89, 88, 1, 0, 89, 0, 0, 1.0, 1903, ss: 17 sss: 32 
0x207e84D3c4D1F45746a114EEf4402C79eEF50122, 2892, 249, 213, 1, 35, 249, 0, 0, 1.0, 9657, ss: 17 sss: 32 
0xbc36755e696ecf27f727a3ad8d75a55e09139321, 1828, 89, 88, 1, 0, 89, 0, 0, 1.0, 1436, ss: 17 sss: 32 
0x26dcea4997c431c3a5cb7aea301018244a07aca8, 2306, 220, 196, 2, 22, 220, 0, 0, 1.0, 10022, ss: 17 sss: 32 
0x43fe701ad73ec9293a58447e9edc602875f6b5cd, 2742, 212, 190, 2, 20, 212, 0, 0, 1.0, 8256, ss: 17 sss: 32 
0x8c9ecd83752067c192b63e07546b8dc27cfe2a98, 2418, 172, 165, 2, 5, 172, 0, 0, 1.0, 18313, ss: 17 sss: 32 
0x275460d303ddeaf5e58996c604f066c3033f41a2, 952, 96, 86, 10, 0, 96, 0, 0, 1.0, 744, ss: 17 sss: 32 
0x36762cb48dcf260f9c52ede9bfa1de3af159f6e5, 1533, 107, 104, 0, 3, 107, 0, 0, 1.0, 2303, ss: 17 sss: 32 
0x2e38dc1673cda87f65532b5a03053934a42abda1, 1025, 84, 81, 3, 0, 84, 0, 0, 1.0, 4100, ss: 17 sss: 32 
0x0b6177141fb299f448c96211ad8ca21f7a3ffb41, 1580, 109, 108, 1, 0, 109, 0, 0, 1.0, 6172, ss: 17 sss: 32 
0x923450622cf5350bb37391859c15e9b9b61866e4, 1516, 107, 104, 0, 3, 107, 0, 0, 1.0, 7089, ss: 17 sss: 32 
0x2780af41649c6a8cc4e6efbcd0940efed70da98b, 1486, 103, 100, 0, 3, 103, 0, 0, 1.0, 10402, ss: 17 sss: 32 
0xc04057cbae8241584f098baed622564e428c7897, 1813, 89, 88, 1, 0, 89, 0, 0, 1.0, 2663, ss: 17 sss: 32 
0x156026b685973e0f0914705c22f2c341c9a79a17, 2856, 247, 211, 1, 35, 247, 0, 0, 1.0, 11249, ss: 17 sss: 32 
0x607b777e4a3c8299cf144b8d9ffbbffc7e2d5f13, 1528, 107, 104, 0, 3, 107, 0, 0, 1.0, 3865, ss: 17 sss: 32 
0x59ca804f631edcbfa9da5714e7dc6bcffd78aa32, 2339, 163, 157, 1, 5, 163, 0, 0, 1.0, 25056, ss: 17 sss: 32 
0xcf01a849058633d2925a2e407ec0f0af30120ba8, 2969, 224, 220, 1, 3, 224, 0, 1, 1.0, 39485, ss: 17 sss: 32 
0x6368e6512ebf3d07b333868abcf0804398d47a40, 1554, 111, 109, 0, 2, 111, 0, 0, 1.0, 6379, ss: 17 sss: 32 
0x3c5590502e366cfd05cddc229205d1cfd9c99aa5, 1385, 110, 109, 1, 0, 110, 0, 0, 1.0, 5412, ss: 17 sss: 32 
0x4040ef5c870ad5c8085b949027d4391baadc4e92, 2415, 177, 175, 0, 2, 177, 0, 0, 1.0, 27764, ss: 17 sss: 32 
0xb514f1da82e60b542462b7dcbd5bcf7d8d833c71, 1513, 107, 104, 0, 3, 107, 0, 0, 1.0, 4812, ss: 17 sss: 32 
0xb215f66588dfcc85d93a4770ad11c94578be229f, 1516, 107, 104, 0, 3, 107, 0, 0, 1.0, 4122, ss: 17 sss: 32 
0x9703DfDce64f812317f519856d82C77015B56232, 2449, 219, 176, 1, 42, 219, 0, 0, 1.0, 10214, ss: 17 sss: 32 
0x501f81d13780e228ab01ff0c9e9022747196d15f, 1665, 120, 119, 0, 1, 120, 0, 0, 1.0, 12138, ss: 17 sss: 32 
0xca8bbf967e3c133a08f2add9e1dfd56e86a51958, 1612, 115, 113, 1, 1, 115, 0, 0, 1.0, 11100, ss: 17 sss: 32 
0x8582d90c24b6379ea59236889c014c6576c8bf19, 1508, 107, 104, 0, 3, 107, 0, 0, 1.0, 3022, ss: 17 sss: 32 
0x5d207dbd80b978b138331519383b27caa1e04999, 253, 18, 18, 0, 0, 18, 0, 0, 1.0, 41, ss: 17 sss: 32 
0x910ac8d84d2badcceeb859dbb624b69d430758cd, 1606, 108, 107, 1, 0, 108, 0, 0, 1.0, 10436, ss: 17 sss: 32 
0x713708fd0787f10355d683b8634b88342e2b9b17, 2059, 151, 150, 1, 0, 151, 0, 0, 1.0, 11802, ss: 17 sss: 32 
0x9A33ae87352eB9a171f34113C6333AA18D8ef6d2, 2393, 225, 195, 2, 28, 225, 0, 0, 1.0, 4932, ss: 17 sss: 32 
0xdee5a9c375cca6b4a4a5e9655cef7136485f31b5, 2462, 170, 163, 7, 0, 170, 0, 0, 1.0, 33357, ss: 17 sss: 32 
0xA0C4E8a82849EEca6A2Bcec00c9Cf72EBB28ebBE, 2034, 163, 143, 1, 19, 163, 0, 0, 1.0, 5244, ss: 17 sss: 32 
0x629ea6c3957e3cbf460e4697822516263d796be5, 1938, 141, 140, 0, 1, 141, 0, 0, 1.0, 7979, ss: 17 sss: 32 
0x6D17e88Ade441073cc3ebFc2533CEf105Dab12aF, 2832, 262, 227, 35, 0, 262, 0, 0, 1.0, 6867, ss: 17 sss: 32 
0xeD3de6B0C6BCf88044E3B548c7de6F0ef99DaD07, 1325, 87, 86, 0, 1, 87, 0, 0, 1.0, 6901, ss: 17 sss: 32 
0xbc38892981a3a6e0196c71f5184dcf95d57d9cb0, 1525, 108, 104, 0, 4, 108, 0, 0, 1.0, 3067, ss: 17 sss: 32 
0x0aca8732dfa675efa103617cf5f95f3703674612, 2352, 173, 172, 1, 0, 173, 0, 0, 1.0, 16176, ss: 17 sss: 32 
0xc235c4afae4272e5a2729cf04eca97d8c470f6ed, 2691, 270, 248, 2, 20, 270, 0, 2, 1.0, 15127, ss: 17 sss: 32 
0x2240b35dbbaf407a463b5d40221d2ab1e19d9a19, 1509, 107, 104, 0, 3, 107, 0, 0, 1.0, 4390, ss: 17 sss: 32 
0xEF75e83633E686D3085b3a988b937D021e2fA628, 2203, 151, 141, 2, 7, 150, 1, 0, 0.9933774834437086, 5570, ss: 17 sss: 32 
0xf77c1af719f7e03b031313226b6fde053c4b3d7a, 2647, 257, 215, 1, 39, 255, 2, 0, 0.9922178988326849, 5391, ss: 17 sss: 32 
0x1acc8a8a5fac6a4c2d778ce32ff02a55b05a9b20, 2389, 221, 177, 1, 43, 221, 0, 0, 1.0, 8550, ss: 17 sss: 32 
